Division,MatchDate,HomeTeam,AwayTeam,Referee,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFoulsCommitted,AwayFoulsCommitted,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,half_result_code,match_result_code,match_year,match_month,match_weekday,season,home_prob,draw_prob,away_prob,Division_enc,HomeTeam_enc,AwayTeam_enc,home_team_last5_avg_shots,home_team_last5_avg_shots_on_target,home_team_last5_avg_fouls,home_team_last5_avg_yellow_cards,home_team_last5_avg_red_cards,home_team_last5_win_ratio,home_team_last5_win_count,home_team_last5_draw_count,home_team_last5_draw_ratio,away_team_last5_avg_shots,away_team_last5_avg_shots_on_target,away_team_last5_avg_fouls,away_team_last5_avg_yellow_cards,away_team_last5_avg_red_cards,away_team_last5_win_ratio,away_team_last5_win_count,away_team_last5_draw_count,away_team_last5_draw_ratio,home_team_strength_cat,away_team_strength_cat
Championship,2019-10-05,QPR,Blackburn,S Hooper,10.0,8.0,5.0,2.0,14.0,7.0,4.0,4.0,4.0,4.0,0.0,0.0,2.25,3.5,3.1,0,0,2019,October,Saturday,2019/2020,0.42217898832684825,0.2714007782101167,0.306420233463035,0,64,6,12.4,3.0,13.8,2.0,0.2,0.6,3,0,0.0,13.4,5.0,12.0,1.4,0.0,0.4,2,1,0.2,2.0,3.0
Championship,2019-10-05,Derby,Luton,G Eltringham,10.0,7.0,2.0,1.0,10.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,2.05,3.5,3.6,0,0,2019,October,Saturday,2019/2020,0.46400294605045106,0.27177315411526415,0.2642238998342846,0,29,45,8.2,3.2,12.2,2.2,0.0,0.2,1,3,0.6,10.8,3.6,11.0,1.0,0.0,0.4,2,1,0.2,3.0,2.0
Championship,2019-10-05,Bristol City,Reading,S Martin,15.0,16.0,3.0,3.0,14.0,9.0,3.0,5.0,1.0,2.0,0.0,0.0,2.0,3.5,3.75,0,0,2019,October,Saturday,2019/2020,0.4751131221719457,0.27149321266968324,0.25339366515837103,0,13,65,12.8,4.0,10.6,1.4,0.0,0.2,1,4,0.8,14.6,4.0,13.8,2.0,0.2,0.0,0,1,0.2,3.0,2.0
Championship,2019-10-05,Fulham,Charlton,K Stroud,20.0,14.0,7.0,5.0,12.0,14.0,8.0,6.0,2.0,1.0,0.0,0.0,1.36,4.75,8.5,2,1,2019,October,Saturday,2019/2020,0.6914119359534208,0.19796215429403205,0.11062590975254732,0,35,21,14.8,5.0,11.6,1.6,0.2,0.4,2,3,0.6,10.0,3.4,11.4,2.4,0.0,0.4,2,0,0.0,3.0,4.0
Championship,2019-10-05,West Brom,Cardiff,J Brooks,15.0,18.0,8.0,8.0,6.0,13.0,6.0,10.0,1.0,1.0,0.0,0.0,1.8,3.8,4.33,0,0,2019,October,Saturday,2019/2020,0.5292717447246527,0.2507076685537828,0.22002058672156458,0,84,19,14.4,5.8,12.0,2.0,0.0,0.6,3,1,0.2,9.8,2.8,13.0,1.2,0.0,0.4,2,3,0.6,3.0,2.0
League One,2019-10-05,Accrington,Oxford,M Coy,13.0,10.0,5.0,6.0,15.0,16.0,5.0,5.0,5.0,4.0,0.0,0.0,3.4,3.5,2.25,2,1,2019,October,Saturday,2019/2020,0.2871467639015497,0.2789425706472197,0.43391066545123064,1,1,58,12.8,3.6,14.0,1.8,0.2,0.2,1,3,0.6,12.0,5.0,14.8,1.8,0.0,0.6,3,1,0.2,2.0,3.0
Championship,2019-10-05,Millwall,Leeds,J Linington,12.0,5.0,7.0,1.0,14.0,14.0,6.0,1.0,4.0,1.0,0.0,1.0,5.25,3.8,1.66,0,0,2019,October,Saturday,2019/2020,0.1803677122351528,0.24919223400909268,0.5704400537557545,0,50,40,13.6,4.2,10.8,1.4,0.2,0.0,0,3,0.6,18.6,5.6,11.0,0.8,0.0,0.4,2,1,0.2,2.0,3.0
Championship,2019-10-05,Nott'm Forest,Brentford,D Whitestone,13.0,11.0,4.0,3.0,7.0,9.0,9.0,5.0,0.0,1.0,0.0,0.0,2.87,3.3,2.5,1,0,2019,October,Saturday,2019/2020,0.3313785347043702,0.28819890745501286,0.380422557840617,0,56,11,10.2,2.6,12.0,2.4,0.0,0.6,3,2,0.4,14.6,4.6,11.0,0.6,0.0,0.4,2,2,0.4,3.0,2.0
Championship,2019-10-05,Preston,Barnsley,G Ward,20.0,6.0,10.0,1.0,10.0,9.0,5.0,2.0,1.0,3.0,0.0,0.0,1.61,3.8,6.0,1,0,2019,October,Saturday,2019/2020,0.5910104204468868,0.2504017833998652,0.15858779615324795,0,63,4,7.6,2.8,11.8,1.2,0.0,0.4,2,3,0.6,13.0,4.8,14.4,2.0,0.2,0.0,0,2,0.4,2.0,2.0
League One,2019-10-05,AFC Wimbledon,Rochdale,J Oldham,14.0,15.0,4.0,6.0,14.0,12.0,5.0,4.0,1.0,1.0,0.0,0.0,2.5,3.3,3.1,0,0,2019,October,Saturday,2019/2020,0.39001143728555093,0.2954632100648113,0.3145253526496378,1,0,66,11.0,3.8,16.2,2.0,0.2,0.0,0,1,0.2,9.6,3.4,11.0,2.2,0.0,0.2,1,1,0.2,1.0,2.0
Championship,2019-10-05,Huddersfield,Hull,D Webb,8.0,14.0,5.0,4.0,13.0,11.0,5.0,4.0,3.0,1.0,0.0,0.0,2.55,3.3,2.87,1,0,2019,October,Saturday,2019/2020,0.3757662322204368,0.29036481580670115,0.3338689519728619,0,37,38,9.2,3.6,11.0,1.4,0.0,0.2,1,1,0.2,11.4,3.0,13.6,2.2,0.2,0.4,2,3,0.6,1.0,2.0
League One,2019-10-05,Doncaster,Portsmouth,A Haines,26.0,7.0,6.0,5.0,7.0,10.0,11.0,1.0,0.0,2.0,0.0,0.0,2.6,3.75,2.7,1,2,2019,October,Saturday,2019/2020,0.3764640267707753,0.2610150585610709,0.362520914668154,1,30,62,15.0,4.4,13.8,1.8,0.0,0.4,2,2,0.4,14.2,4.4,13.8,1.8,0.2,0.2,1,3,0.6,3.0,3.0
Premier League,2019-10-06,Arsenal,Bournemouth,M Atkinson,12.0,10.0,2.0,2.0,12.0,6.0,14.0,5.0,1.0,2.0,0.0,0.0,1.44,4.75,7.0,0,0,2019,October,Sunday,2019/2020,0.6627466613514053,0.20091688259916285,0.13633645604943193,2,2,9,15.2,5.2,9.6,2.8,0.2,0.2,1,3,0.6,10.0,4.6,7.8,2.0,0.0,0.4,2,1,0.2,3.0,2.0
Premier League,2019-10-06,Man City,Wolves,C Pawson,18.0,7.0,2.0,2.0,11.0,14.0,9.0,1.0,5.0,2.0,0.0,0.0,1.12,9.0,21.0,1,2,2019,October,Sunday,2019/2020,0.8490566037735848,0.10566037735849056,0.045283018867924525,2,46,87,21.4,7.8,8.6,1.8,0.0,0.8,4,0,0.0,11.2,3.4,8.8,1.2,0.4,0.2,1,2,0.4,5.0,2.0
Premier League,2019-10-06,Southampton,Chelsea,P Tierney,10.0,13.0,3.0,7.0,8.0,15.0,3.0,4.0,0.0,1.0,0.0,0.0,4.0,3.8,1.85,2,2,2019,October,Sunday,2019/2020,0.23725953425582186,0.249746878164023,0.5129935875801553,2,72,22,14.4,5.0,11.6,1.6,0.2,0.4,2,1,0.2,17.6,6.2,7.8,1.6,0.0,0.6,3,1,0.2,2.0,3.0
Premier League,2019-10-06,Newcastle,Man United,M Dean,12.0,12.0,2.0,3.0,12.0,10.0,4.0,6.0,3.0,3.0,0.0,0.0,4.5,3.5,1.85,1,0,2019,October,Sunday,2019/2020,0.2119476268412439,0.27250409165302786,0.5155482815057284,2,53,47,8.6,2.6,7.0,1.4,0.2,0.2,1,2,0.4,15.6,4.6,11.2,2.2,0.0,0.2,1,2,0.4,2.0,2.0
League One,2019-10-07,Bolton,Blackpool,J Busby,14.0,12.0,4.0,2.0,14.0,8.0,10.0,7.0,1.0,1.0,0.0,0.0,3.75,3.6,1.83,1,1,2019,October,Monday,2019/2020,0.244448154950743,0.25463349474035735,0.5009183503088996,1,8,7,9.2,2.4,12.2,1.6,0.0,0.0,0,2,0.4,11.2,3.8,12.4,1.8,0.0,0.4,2,1,0.2,1.0,2.0
League One,2019-10-12,Portsmouth,Gillingham,G Salisbury,12.0,6.0,3.0,1.0,15.0,19.0,8.0,3.0,1.0,5.0,0.0,0.0,1.7,4.0,5.5,1,1,2019,October,Saturday,2019/2020,0.5766710353866318,0.24508519003931847,0.1782437745740498,1,62,36,13.2,4.4,13.0,1.8,0.2,0.4,2,2,0.4,10.2,4.2,10.6,0.8,0.0,0.4,2,1,0.2,3.0,2.0
League One,2019-10-12,Peterboro,Lincoln,M Edwards,14.0,11.0,5.0,3.0,15.0,8.0,6.0,9.0,1.0,3.0,1.0,0.0,1.9,3.75,4.33,1,0,2019,October,Saturday,2019/2020,0.5140157330758638,0.260434638091771,0.22554962883236515,1,59,43,16.6,7.8,9.6,1.0,0.0,0.4,2,2,0.4,10.8,2.8,13.4,2.2,0.0,0.2,1,1,0.2,3.0,
League One,2019-10-12,Rochdale,Accrington,T Nield,9.0,28.0,3.0,6.0,9.0,12.0,2.0,8.0,0.0,2.0,0.0,0.0,2.9,3.6,2.5,0,0,2019,October,Saturday,2019/2020,0.33720494567253656,0.2716373173473211,0.3911577369801424,1,66,1,10.2,2.8,11.2,2.2,0.0,0.0,0,1,0.2,11.6,3.8,14.8,2.8,0.0,0.2,1,3,0.6,2.0,2.0
League One,2019-10-12,Bristol Rvs,Milton Keynes Dons,A Backhouse,17.0,5.0,5.0,1.0,11.0,16.0,5.0,5.0,1.0,2.0,0.0,0.0,2.05,3.6,3.8,1,0,2019,October,Saturday,2019/2020,0.4741767764298094,0.27001733102253034,0.2558058925476603,1,14,51,12.4,4.4,9.2,1.0,0.0,0.6,3,2,0.4,11.8,3.8,9.6,1.2,0.0,0.2,1,0,0.0,3.0,1.0
League One,2019-10-12,Blackpool,Rotherham,C Pollard,12.0,6.0,4.0,3.0,18.0,15.0,9.0,3.0,5.0,4.0,0.0,0.0,2.7,3.4,2.75,1,2,2019,October,Saturday,2019/2020,0.3602388749759199,0.28607204777499523,0.35368907724908505,1,7,67,12.6,3.6,11.2,1.8,0.0,0.4,2,2,0.4,15.0,5.8,14.2,1.0,0.0,0.4,2,2,0.4,2.0,2.0
League One,2019-10-12,Southend,AFC Wimbledon,S Hooper,15.0,21.0,3.0,9.0,11.0,13.0,11.0,8.0,3.0,3.0,0.0,0.0,2.87,3.4,2.6,2,2,2019,October,Saturday,2019/2020,0.33921719109746734,0.28633921719109745,0.3744435917114351,1,73,0,10.0,3.2,12.2,1.8,0.4,0.2,1,1,0.2,11.4,3.6,15.8,2.2,0.2,0.2,1,1,0.2,1.0,1.0
League One,2019-10-12,Oxford,Doncaster,S Stockbridge,20.0,7.0,9.0,0.0,16.0,14.0,6.0,4.0,1.0,2.0,0.0,0.0,2.15,3.5,3.6,0,0,2019,October,Saturday,2019/2020,0.4521801543154494,0.27776780907949034,0.2700520366050601,1,58,30,13.0,5.8,15.6,2.2,0.0,0.6,3,2,0.4,17.4,4.2,12.2,1.6,0.0,0.2,1,2,0.4,3.0,3.0
League One,2019-10-13,Coventry,Tranmere,D Drysdale,19.0,3.0,1.0,1.0,10.0,12.0,6.0,1.0,1.0,3.0,0.0,0.0,1.72,3.8,5.5,1,2,2019,October,Sunday,2019/2020,0.5664570685169124,0.2563963573287077,0.17714657415437987,1,25,81,15.0,5.4,9.6,1.6,0.2,0.4,2,2,0.4,14.0,4.2,13.6,1.6,0.2,0.2,1,1,0.2,3.0,
Championship,2019-10-18,Cardiff,Sheffield Weds,K Stroud,14.0,12.0,4.0,5.0,11.0,22.0,4.0,4.0,0.0,3.0,0.0,0.0,2.3,3.25,3.3,2,1,2019,October,Friday,2019/2020,0.41585886002326483,0.29430011632415665,0.28984102365257847,0,19,70,11.6,4.0,12.4,1.2,0.0,0.4,2,2,0.4,11.4,4.0,14.6,2.4,0.0,0.6,3,1,0.2,2.0,3.0
League One,2019-10-18,Lincoln,Shrewsbury,J Smith,6.0,12.0,1.0,5.0,10.0,17.0,1.0,3.0,0.0,2.0,1.0,0.0,2.3,3.5,3.25,1,1,2019,October,Friday,2019/2020,0.4228624535315985,0.2778810408921933,0.2992565055762082,1,43,71,11.0,3.2,11.2,2.2,0.0,0.2,1,1,0.2,13.4,5.6,14.6,1.6,0.0,0.4,2,2,0.4,,2.0
League One,2019-10-18,Tranmere,Southend,D Webb,9.0,14.0,1.0,6.0,7.0,12.0,11.0,4.0,1.0,3.0,0.0,0.0,1.8,4.0,4.5,2,1,2019,October,Friday,2019/2020,0.5405405405405406,0.24324324324324326,0.21621621621621623,1,81,73,12.6,4.0,12.6,1.8,0.2,0.4,2,1,0.2,10.8,3.0,12.4,2.2,0.4,0.2,1,0,0.0,,1.0
Premier League,2019-10-19,Wolves,Southampton,P Bankes,4.0,14.0,1.0,5.0,10.0,17.0,1.0,3.0,3.0,2.0,0.0,0.0,1.8,3.6,4.5,1,1,2019,October,Saturday,2019/2020,0.5263157894736842,0.2631578947368421,0.21052631578947367,2,87,72,9.2,3.4,9.8,1.6,0.4,0.4,2,1,0.2,14.0,4.8,11.2,1.0,0.2,0.2,1,1,0.2,3.0,2.0
Championship,2019-10-19,Blackburn,Huddersfield,D Bond,13.0,12.0,3.0,2.0,18.0,19.0,5.0,6.0,1.0,3.0,0.0,0.0,1.85,3.6,4.33,0,1,2019,October,Saturday,2019/2020,0.5151610291323099,0.2647355288596593,0.22010344200803078,0,6,37,13.6,4.6,10.2,1.8,0.0,0.4,2,1,0.2,8.2,4.0,10.8,1.6,0.0,0.4,2,1,0.2,3.0,1.0
Premier League,2019-10-19,Tottenham,Watford,C Kavanagh,12.0,7.0,2.0,2.0,5.0,9.0,11.0,2.0,4.0,3.0,0.0,0.0,1.4,5.0,7.5,2,1,2019,October,Saturday,2019/2020,0.6818181818181818,0.19090909090909092,0.12727272727272726,2,80,83,10.8,5.0,12.6,2.4,0.2,0.4,2,1,0.2,14.2,4.2,9.4,1.8,0.0,0.0,0,3,0.6,2.0,1.0
League One,2019-10-19,AFC Wimbledon,Portsmouth,S Purkiss,9.0,22.0,3.0,10.0,10.0,8.0,3.0,4.0,1.0,3.0,0.0,0.0,3.8,3.75,2.0,1,0,2019,October,Saturday,2019/2020,0.25553662691652473,0.2589437819420784,0.485519591141397,1,0,62,12.6,4.6,15.2,2.6,0.2,0.4,2,0,0.0,13.6,4.4,12.6,1.6,0.2,0.4,2,2,0.4,1.0,3.0
League One,2019-10-19,Bolton,Rochdale,A Coggins,14.0,14.0,5.0,5.0,11.0,11.0,5.0,1.0,2.0,3.0,0.0,0.0,2.8,3.6,2.55,1,2,2019,October,Saturday,2019/2020,0.3477272727272728,0.2704545454545455,0.3818181818181819,1,8,66,10.4,3.2,12.6,1.4,0.0,0.0,0,3,0.6,10.2,3.4,10.8,1.4,0.0,0.2,1,1,0.2,1.0,2.0
League One,2019-10-19,Milton Keynes Dons,Coventry,J Busby,5.0,18.0,2.0,4.0,15.0,12.0,3.0,5.0,6.0,0.0,0.0,0.0,3.4,3.6,2.2,1,1,2019,October,Saturday,2019/2020,0.2865412445730825,0.2706222865412446,0.4428364688856729,1,51,25,10.6,3.2,10.2,1.4,0.0,0.0,0,0,0.0,15.4,3.8,9.8,1.6,0.2,0.2,1,2,0.4,1.0,3.0
League One,2019-10-19,Fleetwood Town,Burton,C Sarginson,14.0,16.0,9.0,3.0,14.0,5.0,3.0,7.0,1.0,2.0,0.0,0.0,2.15,3.6,3.5,1,0,2019,October,Saturday,2019/2020,0.4521801543154494,0.2700520366050601,0.27776780907949034,1,33,16,13.2,3.8,14.8,1.8,0.0,0.6,3,1,0.2,11.4,4.4,11.2,1.4,0.2,0.4,2,2,0.4,3.0,3.0
League One,2019-10-19,Gillingham,Peterboro,C Breakspear,14.0,10.0,4.0,2.0,17.0,17.0,9.0,7.0,3.0,1.0,0.0,0.0,4.0,3.6,2.0,2,2,2019,October,Saturday,2019/2020,0.24324324324324326,0.2702702702702703,0.4864864864864865,1,36,59,10.6,3.6,12.4,1.8,0.0,0.2,1,2,0.4,16.6,7.0,11.8,1.2,0.2,0.4,2,2,0.4,2.0,3.0
League One,2019-10-19,Rotherham,Oxford,S Oldham,8.0,11.0,2.0,7.0,7.0,14.0,8.0,9.0,0.0,1.0,0.0,0.0,2.3,3.6,3.2,1,2,2019,October,Saturday,2019/2020,0.42415316642120765,0.2709867452135493,0.304860088365243,1,67,58,11.4,4.6,14.0,1.4,0.0,0.4,2,2,0.4,15.8,6.8,16.2,2.0,0.0,0.6,3,2,0.4,2.0,3.0
League One,2019-10-19,Wycombe,Sunderland,K Johnson,14.0,7.0,5.0,1.0,12.0,11.0,4.0,5.0,1.0,1.0,0.0,0.0,2.75,3.4,2.7,0,0,2019,October,Saturday,2019/2020,0.35368907724908505,0.28607204777499523,0.3602388749759199,1,89,77,12.4,3.6,15.0,1.0,0.4,0.4,2,2,0.4,14.0,4.4,16.2,3.2,0.0,0.4,2,2,0.4,3.0,2.0
Championship,2019-10-19,Barnsley,Swansea,A Woolmer,19.0,12.0,5.0,8.0,8.0,5.0,2.0,5.0,1.0,1.0,0.0,0.0,3.9,3.9,1.83,1,1,2019,October,Saturday,2019/2020,0.24206349206349206,0.24206349206349206,0.5158730158730157,0,4,78,11.6,4.4,12.6,1.8,0.0,0.0,0,1,0.2,15.2,3.4,10.0,1.2,0.2,0.2,1,2,0.4,2.0,4.0
League One,2019-10-19,Doncaster,Bristol Rvs,D Rock,26.0,9.0,7.0,4.0,9.0,12.0,9.0,2.0,0.0,0.0,0.0,0.0,2.1,3.5,3.75,0,0,2019,October,Saturday,2019/2020,0.46296296296296297,0.2777777777777778,0.2592592592592593,1,30,14,16.0,3.6,12.0,1.0,0.0,0.2,1,1,0.2,13.8,4.6,9.4,0.8,0.0,0.8,4,1,0.2,3.0,3.0
Championship,2019-10-19,Charlton,Derby,S Martin,10.0,4.0,7.0,2.0,16.0,13.0,7.0,5.0,1.0,2.0,0.0,0.0,2.7,3.25,2.7,0,0,2019,October,Saturday,2019/2020,0.3532608695652174,0.29347826086956524,0.3532608695652174,0,21,29,10.0,3.4,11.4,2.0,0.0,0.2,1,1,0.2,9.2,3.6,11.6,2.0,0.0,0.4,2,3,0.6,4.0,3.0
Championship,2019-10-19,Middlesbrough,West Brom,O Langford,17.0,19.0,7.0,4.0,10.0,14.0,6.0,7.0,2.0,4.0,0.0,0.0,3.75,3.6,2.0,1,2,2019,October,Saturday,2019/2020,0.2553191489361702,0.26595744680851063,0.4787234042553191,0,49,84,9.8,2.0,12.2,1.4,0.0,0.2,1,1,0.2,13.2,5.8,10.2,1.8,0.0,0.6,3,1,0.2,2.0,3.0
Championship,2019-10-19,Leeds,Birmingham,R Jones,15.0,16.0,5.0,4.0,13.0,18.0,9.0,2.0,2.0,2.0,0.0,0.0,1.4,4.5,9.0,1,0,2019,October,Saturday,2019/2020,0.6818181818181818,0.2121212121212121,0.10606060606060605,0,40,5,15.4,5.2,10.8,0.6,0.2,0.4,2,1,0.2,14.6,4.4,16.0,1.2,0.0,0.4,2,0,0.0,3.0,3.0
Championship,2019-10-19,Hull,QPR,T Harrington,11.0,15.0,3.0,8.0,14.0,10.0,4.0,8.0,1.0,0.0,0.0,0.0,2.45,3.4,2.9,1,2,2019,October,Saturday,2019/2020,0.3898003558015417,0.2808855505040522,0.329314093694406,0,38,64,12.8,3.2,13.0,1.6,0.0,0.4,2,2,0.4,12.2,3.0,14.0,2.2,0.2,0.6,3,0,0.0,2.0,3.0
Premier League,2019-10-19,Everton,West Ham,P Tierney,19.0,8.0,10.0,4.0,15.0,15.0,11.0,2.0,2.0,2.0,0.0,0.0,1.95,3.75,3.75,0,0,2019,October,Saturday,2019/2020,0.4901960784313726,0.2549019607843137,0.2549019607843137,2,31,85,13.6,4.8,10.2,1.8,0.2,0.2,1,0,0.0,13.0,5.0,11.0,1.8,0.2,0.4,2,2,0.4,2.0,3.0
Premier League,2019-10-19,Aston Villa,Brighton,D Coote,24.0,20.0,8.0,5.0,9.0,17.0,7.0,5.0,1.0,2.0,0.0,1.0,2.35,3.4,3.0,1,0,2019,October,Saturday,2019/2020,0.4041204437400951,0.2793185419968304,0.3165610142630745,2,3,12,14.4,6.2,14.2,2.2,0.2,0.2,1,2,0.4,12.2,3.4,10.2,1.4,0.0,0.2,1,2,0.4,4.0,1.0
Premier League,2019-10-19,Bournemouth,Norwich,L Mason,11.0,10.0,2.0,1.0,8.0,11.0,6.0,7.0,1.0,3.0,0.0,0.0,1.72,4.2,4.2,1,1,2019,October,Saturday,2019/2020,0.549738219895288,0.225130890052356,0.225130890052356,2,9,55,10.0,3.6,7.6,2.2,0.0,0.4,2,1,0.2,11.4,3.2,10.4,1.4,0.0,0.2,1,0,0.0,2.0,3.0
Premier League,2019-10-19,Chelsea,Newcastle,A Marriner,16.0,5.0,8.0,0.0,9.0,12.0,11.0,0.0,2.0,1.0,0.0,0.0,1.3,5.5,10.0,1,0,2019,October,Saturday,2019/2020,0.7318695941450432,0.17298735861610112,0.09514304723885562,2,22,53,15.6,6.0,9.0,1.6,0.0,0.6,3,1,0.2,9.4,2.4,8.4,1.6,0.2,0.2,1,2,0.4,3.0,2.0
Championship,2019-10-19,Brentford,Millwall,S Attwell,23.0,8.0,10.0,4.0,13.0,13.0,8.0,4.0,3.0,6.0,0.0,0.0,1.72,3.75,5.0,2,0,2019,October,Saturday,2019/2020,0.5547337278106509,0.2544378698224852,0.1908284023668639,0,11,50,12.4,3.6,10.4,0.8,0.0,0.2,1,2,0.4,13.4,4.6,11.6,1.8,0.2,0.2,1,2,0.4,2.0,2.0
Premier League,2019-10-19,Crystal Palace,Man City,A Taylor,7.0,21.0,2.0,10.0,8.0,10.0,1.0,8.0,1.0,1.0,0.0,0.0,12.0,7.0,1.22,2,2,2019,October,Saturday,2019/2020,0.07967904459787273,0.13659264788206754,0.7837283075200596,2,28,46,13.6,4.4,10.8,2.2,0.0,0.6,3,1,0.2,21.2,7.2,8.2,2.2,0.0,0.6,3,0,0.0,4.0,5.0
Championship,2019-10-19,Stoke,Fulham,A Davies,9.0,10.0,5.0,4.0,15.0,12.0,4.0,6.0,2.0,2.0,0.0,0.0,2.9,3.4,2.45,0,0,2019,October,Saturday,2019/2020,0.329314093694406,0.2808855505040522,0.3898003558015417,0,76,35,16.4,5.0,11.4,1.2,0.2,0.2,1,1,0.2,16.6,5.6,12.4,1.4,0.0,0.4,2,3,0.6,1.0,3.0
Championship,2019-10-19,Reading,Preston,D Whitestone,12.0,12.0,6.0,4.0,9.0,14.0,9.0,6.0,2.0,2.0,0.0,0.0,2.87,3.4,2.45,1,0,2019,October,Saturday,2019/2020,0.3316148808694441,0.27992197296920723,0.38846314616134875,0,65,63,14.0,4.0,12.8,2.2,0.2,0.0,0,1,0.2,9.2,3.8,12.4,1.2,0.0,0.6,3,2,0.4,1.0,2.0
Championship,2019-10-19,Luton,Bristol City,G Scott,12.0,10.0,5.0,2.0,10.0,11.0,8.0,7.0,2.0,2.0,0.0,0.0,2.6,3.4,2.7,1,0,2019,October,Saturday,2019/2020,0.36661341853035134,0.28035143769968046,0.353035143769968,0,45,13,9.6,3.0,9.4,0.6,0.0,0.2,1,1,0.2,12.2,3.6,10.8,1.4,0.0,0.4,2,3,0.6,2.0,3.0
Premier League,2019-10-19,Leicester,Burnley,J Moss,19.0,13.0,3.0,4.0,4.0,10.0,9.0,4.0,0.0,3.0,0.0,0.0,1.57,4.0,6.0,1,0,2019,October,Saturday,2019/2020,0.6045340050377834,0.23727959697732998,0.15818639798488665,2,41,15,10.6,4.2,13.6,1.8,0.0,0.6,3,0,0.0,9.2,3.0,9.8,1.6,0.0,0.4,2,2,0.4,3.0,2.0
League One,2019-10-20,Accrington,Ipswich,S Stockbridge,12.0,13.0,5.0,4.0,17.0,17.0,4.0,8.0,2.0,3.0,1.0,1.0,3.6,3.5,2.15,0,0,2019,October,Sunday,2019/2020,0.27005203660506016,0.2777678090794904,0.4521801543154495,1,1,39,15.2,4.2,14.4,3.0,0.0,0.2,1,3,0.6,10.4,3.8,13.6,2.0,0.2,0.8,4,1,0.2,2.0,3.0
Championship,2019-10-20,Wigan,Nott'm Forest,M Donohue,16.0,18.0,6.0,2.0,10.0,10.0,2.0,7.0,3.0,1.0,0.0,0.0,2.8,3.4,2.5,0,0,2019,October,Sunday,2019/2020,0.33972821742605913,0.2797761790567546,0.38049560351718625,0,86,56,9.8,2.6,13.2,2.2,0.0,0.4,2,1,0.2,10.8,3.0,11.2,1.6,0.0,0.8,4,1,0.2,2.0,3.0
Premier League,2019-10-20,Man United,Liverpool,M Atkinson,7.0,10.0,2.0,4.0,6.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0,5.25,3.8,1.65,0,1,2019,October,Sunday,2019/2020,0.1797462911201892,0.24833369167920874,0.571920017200602,2,47,44,13.6,4.6,11.6,2.4,0.0,0.2,1,2,0.4,15.2,6.2,9.4,1.0,0.0,1.0,5,0,0.0,2.0,5.0
Premier League,2019-10-21,Sheffield United,Arsenal,M Dean,8.0,9.0,2.0,3.0,10.0,12.0,7.0,12.0,4.0,4.0,0.0,0.0,3.9,3.75,1.9,0,0,2019,October,Monday,2019/2020,0.24434156378600827,0.25411522633744854,0.5015432098765432,2,69,2,9.6,2.4,8.8,1.6,0.2,0.2,1,2,0.4,15.8,5.0,11.0,2.8,0.2,0.4,2,3,0.6,3.0,3.0
League One,2019-10-22,Shrewsbury,Gillingham,W Finnie,12.0,13.0,3.0,4.0,15.0,10.0,1.0,7.0,5.0,2.0,0.0,0.0,2.1,3.5,3.8,2,1,2019,October,Tuesday,2019/2020,0.4645476772616137,0.2787286063569682,0.2567237163814181,1,71,36,13.2,5.4,16.4,2.0,0.0,0.4,2,2,0.4,10.8,3.4,13.0,2.4,0.0,0.2,1,1,0.2,2.0,2.0
Championship,2019-10-22,Swansea,Brentford,G Ward,17.0,14.0,5.0,7.0,7.0,6.0,6.0,6.0,2.0,1.0,0.0,0.0,2.55,3.3,2.75,2,2,2019,October,Tuesday,2019/2020,0.37037037037037035,0.2861952861952861,0.34343434343434337,0,78,11,15.8,4.8,9.6,1.0,0.2,0.2,1,3,0.6,15.4,5.2,9.8,1.2,0.0,0.4,2,2,0.4,3.0,3.0
Championship,2019-10-22,Birmingham,Blackburn,D England,12.0,13.0,6.0,1.0,12.0,6.0,7.0,6.0,2.0,1.0,0.0,0.0,2.45,3.3,2.9,0,0,2019,October,Tuesday,2019/2020,0.3865105008077544,0.28695476575121165,0.32653473344103395,0,5,6,15.6,4.0,16.0,1.0,0.0,0.2,1,0,0.0,13.4,3.6,11.8,2.0,0.0,0.2,1,2,0.4,2.0,3.0
Championship,2019-10-22,Millwall,Cardiff,T Robinson,12.0,16.0,5.0,7.0,13.0,14.0,4.0,2.0,1.0,1.0,0.0,0.0,2.62,3.25,2.75,1,1,2019,October,Tuesday,2019/2020,0.3624657812024739,0.2922031836155328,0.3453310351819934,0,50,19,12.2,4.8,13.0,2.8,0.2,0.2,1,2,0.4,11.8,4.0,12.6,0.8,0.0,0.4,2,2,0.4,1.0,2.0
Championship,2019-10-22,Preston,Leeds,K Friend,10.0,22.0,2.0,3.0,9.0,9.0,4.0,8.0,1.0,0.0,0.0,0.0,3.5,3.5,2.05,1,1,2019,October,Tuesday,2019/2020,0.26973684210526316,0.26973684210526316,0.46052631578947373,0,63,40,10.8,4.2,12.8,1.2,0.0,0.4,2,2,0.4,14.2,4.8,11.2,1.0,0.2,0.4,2,1,0.2,2.0,3.0
